timestamp;solar_radiation;outdoor_temperature;use_water
2017-07-27 10:10:00;0.79;14.8;0
2017-07-27 10:15:00;0.79;14.8;0
2017-07-27 10:20:00;0.79;14.8;0
2017-07-27 10:25:00;0.79;14.9;0
2017-07-27 10:30:00;0.79;14.9;0
2017-07-27 10:35:00;0.8;15.0;0
2017-07-27 10:40:00;0.81;15.3;0
2017-07-27 10:45:00;0.8;15.7;0
2017-07-27 10:50:00;0.8;15.8;0
2017-07-27 10:55:00;0.81;15.8;0
2017-07-27 11:00:00;0.81;15.8;0
2017-07-27 11:05:00;0.82;16.0;0
2017-07-27 11:10:00;0.81;16.0;0
2017-07-27 11:15:00;0.82;16.3;0
2017-07-27 11:20:00;0.82;16.3;0
2017-07-27 11:25:00;0.83;16.7;0
2017-07-27 11:30:00;0.83;17.1;0
2017-07-27 11:35:00;0.83;17.5;0
2017-07-27 11:40:00;0.84;17.7;0
2017-07-27 11:45:00;0.84;18.0;0
2017-07-27 11:50:00;0.83;18.4;0
2017-07-27 11:55:00;0.83;18.8;0
2017-07-27 12:00:00;0.81;19.1;0
2017-07-27 12:05:00;0.81;19.2;0
2017-07-27 12:10:00;0.81;19.4;0
2017-07-27 12:15:00;0.79;19.3;0
2017-07-27 12:20:00;0.74;19.5;0
2017-07-27 12:25:00;0.75;19.7;0
2017-07-27 12:30:00;0.8;19.5;0
2017-07-27 12:35:00;0.81;19.1;0
2017-07-27 12:40:00;0.83;19.3;0
2017-07-27 12:45:00;0.84;19.5;0
2017-07-27 12:50:00;0.84;19.2;0
2017-07-27 12:55:00;0.85;19.4;0
2017-07-27 13:00:00;0.85;19.7;0
2017-07-27 13:05:00;0.83;19.9;0
2017-07-27 13:10:00;0.84;20.3;0
2017-07-27 13:15:00;0.83;20.2;0
2017-07-27 13:20:00;0.82;20.1;0
2017-07-27 13:25:00;0.84;19.9;0
2017-07-27 13:30:00;0.83;19.5;0
2017-07-27 13:35:00;0.84;19.3;0
2017-07-27 13:40:00;0.85;19.7;0
2017-07-27 13:45:00;0.84;20.1;0
2017-07-27 13:50:00;0.85;20.2;0
2017-07-27 13:55:00;0.85;19.8;0
2017-07-27 14:00:00;0.85;20.1;0
2017-07-27 14:05:00;0.85;20.5;0
2017-07-27 14:10:00;0.85;20.8;1
2017-07-27 14:15:00;0.85;20.8;1
2017-07-27 14:20:00;0.85;20.4;1
2017-07-27 14:25:00;0.85;19.9;1
2017-07-27 14:30:00;0.85;19.5;0
2017-07-27 14:35:00;0.85;19.7;0
2017-07-27 14:40:00;0.84;19.8;0
2017-07-27 14:45:00;0.84;20.2;0
2017-07-27 14:50:00;0.84;20.6;0
2017-07-27 14:55:00;0.84;20.1;0
2017-07-27 15:00:00;0.84;19.8;0
2017-07-27 15:05:00;0.83;19.9;0
2017-07-27 15:10:00;0.83;20.3;0
2017-07-27 15:15:00;0.83;19.8;0
2017-07-27 15:20:00;0.84;20.2;0
2017-07-27 15:25:00;0.84;20.4;0
2017-07-27 15:30:00;0.83;20.4;0
2017-07-27 15:35:00;0.83;20.1;0
2017-07-27 15:40:00;0.82;20.5;0
2017-07-27 15:45:00;0.81;20.9;0
2017-07-27 15:50:00;0.82;21.0;0
2017-07-27 15:55:00;0.82;20.5;0
2017-07-27 16:00:00;0.82;20.7;0
2017-07-27 16:05:00;0.82;20.4;0
2017-07-27 16:10:00;0.82;20.3;0
2017-07-27 16:15:00;0.81;20.3;0
2017-07-27 16:20:00;0.81;20.0;0
2017-07-27 16:25:00;0.81;19.7;0
2017-07-27 16:30:00;0.8;19.6;0
2017-07-27 16:35:00;0.8;19.8;0
2017-07-27 16:40:00;0.8;19.5;0
2017-07-27 16:45:00;0.79;19.7;0
2017-07-27 16:50:00;0.79;19.9;0
2017-07-27 16:55:00;0.78;19.9;0
2017-07-27 17:00:00;0.78;19.6;0
2017-07-27 17:05:00;0.77;20.0;0
2017-07-27 17:10:00;0.76;20.2;0
2017-07-27 17:15:00;0.76;20.0;0
2017-07-27 17:20:00;0.74;19.7;0
2017-07-27 17:25:00;0.75;19.3;0
2017-07-27 17:30:00;0.74;18.9;0
2017-07-27 17:35:00;0.74;19.1;0
2017-07-27 17:40:00;0.73;19.2;0
2017-07-27 17:45:00;0.73;18.8;0
2017-07-27 17:50:00;0.72;18.7;0
2017-07-27 17:55:00;0.72;18.9;0
2017-07-27 18:00:00;0.71;18.5;0
2017-07-27 18:05:00;0.7;18.8;0
2017-07-27 18:10:00;0.68;18.4;1
2017-07-27 18:15:00;0.68;18.8;1
2017-07-27 18:20:00;0.68;19.1;1
2017-07-27 18:25:00;0.67;19.2;1
2017-07-27 18:30:00;0.66;18.9;0
2017-07-27 18:35:00;0.65;18.6;1
2017-07-27 18:40:00;0.64;18.2;0
2017-07-27 18:45:00;0.63;18.6;0
2017-07-27 18:50:00;0.62;18.9;0
2017-07-27 18:55:00;0.6;18.5;0
2017-07-27 19:00:00;0.59;18.9;0
2017-07-27 19:05:00;0.57;18.5;0
2017-07-27 19:10:00;0.56;18.8;0
2017-07-27 19:15:00;0.54;19.0;0
2017-07-27 19:20:00;0.0;18.5;0
2017-07-27 19:25:00;0.0;18.3;0
2017-07-27 19:30:00;0.0;18.6;0
2017-07-27 19:35:00;0.0;18.4;0
2017-07-27 19:40:00;0.0;18.1;0
2017-07-27 19:45:00;0.0;18.5;0
2017-07-27 19:50:00;0.0;18.8;0
2017-07-27 19:55:00;0.0;18.4;0
2017-07-27 20:00:00;0.0;18.0;0
2017-07-27 20:05:00;0.0;17.7;0
2017-07-27 20:10:00;0.0;18.1;0
2017-07-27 20:15:00;0.0;17.7;0
2017-07-27 20:20:00;0.0;17.7;0
2017-07-27 20:25:00;0.0;17.5;0
2017-07-27 20:30:00;0.0;17.8;0
2017-07-27 20:35:00;0.0;18.0;0
2017-07-27 20:40:00;0.0;18.0;0
2017-07-27 20:45:00;0.0;18.3;0
2017-07-27 20:50:00;0.0;18.2;0
2017-07-27 20:55:00;0.0;18.3;0
2017-07-27 21:00:00;0.0;18.03;0
2017-07-27 21:05:00;0.0;17.77;0
2017-07-27 21:10:00;0.0;17.57;0
2017-07-27 21:15:00;0.0;17.5;0
2017-07-27 21:20:00;0.0;17.23;0
2017-07-27 21:25:00;0.0;17.03;0
2017-07-27 21:30:00;0.0;16.7;0
2017-07-27 21:35:00;0.0;16.63;0
2017-07-27 21:40:00;0.0;16.3;0
2017-07-27 21:45:00;0.0;16.1;0
2017-07-27 21:50:00;0.0;15.97;0
2017-07-27 21:55:00;0.0;15.77;0
2017-07-27 22:00:00;0.0;15.5;0
2017-07-27 22:05:00;0.0;15.37;0
2017-07-27 22:10:00;0.0;15.1;1
2017-07-27 22:15:00;0.0;14.77;1
2017-07-27 22:20:00;0.0;14.7;1
2017-07-27 22:25:00;0.0;14.37;1
2017-07-27 22:30:00;0.0;14.03;0
2017-07-27 22:35:00;0.0;13.7;0
2017-07-27 22:40:00;0.0;13.43;0
2017-07-27 22:45:00;0.0;13.23;0
2017-07-27 22:50:00;0.0;13.03;0
2017-07-27 22:55:00;0.0;12.9;0
2017-07-27 23:00:00;0.0;12.7;0
2017-07-27 23:05:00;0.0;12.37;0
2017-07-27 23:10:00;0.0;12.17;0
2017-07-27 23:15:00;0.0;12.03;0
2017-07-27 23:20:00;0.0;11.7;0
2017-07-27 23:25:00;0.0;11.43;0
2017-07-27 23:30:00;0.0;11.3;0
2017-07-27 23:35:00;0.0;11.03;0
2017-07-27 23:40:00;0.0;10.97;0
2017-07-27 23:45:00;0.0;10.77;0
2017-07-27 23:50:00;0.0;10.43;0
2017-07-27 23:55:00;0.0;10.17;0
